AGREEMENT,QUOTENUMBER,REVISION,METERID,AGREE_START_DATE,PR_RELEASED_DATE,MAXPARSEDUIDRAW,RECENT_PARSED_FOR_PR,MAXEWORXFORECASTID,A.MAXEWORXFORECASTID||'.JSON',EW_ANNUAL_CONSUMPTION
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_8681264100,07/01/2018,06/08/2018,"2,504,506",05/22/2018,20171103122802313000_NYISO_NIMO_8681264100,20171103122802313000_NYISO_NIMO_8681264100.json,"1,145,800"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_2945135108,07/01/2018,06/08/2018,"2,504,508",05/22/2018,20171103123003473000_NYISO_NIMO_2945135108,20171103123003473000_NYISO_NIMO_2945135108.json,"1,173,100"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_7555112105,07/01/2018,06/08/2018,"2,504,509",05/22/2018,20171103122603669000_NYISO_NIMO_7555112105,20171103122603669000_NYISO_NIMO_7555112105.json,"3,806,000"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1565135105,07/01/2018,06/19/2018,"2,504,510",05/22/2018,20171103121903967000_NYISO_NIMO_1565135105,20171103121903967000_NYISO_NIMO_1565135105.json,"58,891"
1-HDY8Z5,1-HDIWZD,1,NYISO_NIMO_9753882119,07/01/2018,06/11/2018,"2,504,512",05/22/2018,20171103123003612000_NYISO_NIMO_9753882119,20171103123003612000_NYISO_NIMO_9753882119.json,"17,225"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_4845122101,07/01/2018,06/19/2018,"2,504,514",05/22/2018,20171103123004363000_NYISO_NIMO_4845122101,20171103123004363000_NYISO_NIMO_4845122101.json,"136,940"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_0771293102,07/01/2018,06/19/2018,"2,504,515",05/22/2018,20171103122402970000_NYISO_NIMO_0771293102,20171103122402970000_NYISO_NIMO_0771293102.json,"71,313"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1011293110,07/01/2018,06/19/2018,"2,504,519",05/22/2018,20171103123001518000_NYISO_NIMO_1011293110,20171103123001518000_NYISO_NIMO_1011293110.json,"32,784"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_7323047004,07/01/2018,06/19/2018,"2,504,520",05/22/2018,20171103122802926000_NYISO_NIMO_7323047004,20171103122802926000_NYISO_NIMO_7323047004.json,"266,710"
1-HDY8Z5,1-HDIWZD,1,NYISO_NIMO_5753880111,07/01/2018,06/11/2018,"2,504,523",05/22/2018,20171103122502306000_NYISO_NIMO_5753880111,20171103122502306000_NYISO_NIMO_5753880111.json,"11,768"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_8432516104,07/01/2018,06/19/2018,"2,504,524",05/22/2018,20171103122904700000_NYISO_NIMO_8432516104,20171103122904700000_NYISO_NIMO_8432516104.json,"449,360"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_1571293109,07/01/2018,06/08/2018,"2,504,525",05/22/2018,20171103122902721000_NYISO_NIMO_1571293109,20171103122902721000_NYISO_NIMO_1571293109.json,"595,780"
1-HDY8Z5,1-HDIWZD,1,NYISO_NIMO_3666325116,07/01/2018,06/11/2018,"2,504,527",05/22/2018,20171103122002786000_NYISO_NIMO_3666325116,20171103122002786000_NYISO_NIMO_3666325116.json,"2,552"
1-HDY8Z5,1-HDIWZD,1,NYISO_NIMO_8375115109,07/01/2018,06/11/2018,"2,504,529",05/22/2018,20171103122102867000_NYISO_NIMO_8375115109,20171103122102867000_NYISO_NIMO_8375115109.json,"2,166"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_8925136105,07/01/2018,06/19/2018,"2,504,530",05/22/2018,20171103122902119000_NYISO_NIMO_8925136105,20171103122902119000_NYISO_NIMO_8925136105.json,"123,720"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_8601264106,07/01/2018,06/08/2018,"2,504,531",05/22/2018,20171103122202221000_NYISO_NIMO_8601264106,20171103122202221000_NYISO_NIMO_8601264106.json,"941,680"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1171293101,07/01/2018,06/19/2018,"2,504,532",05/22/2018,20171103122301000000_NYISO_NIMO_1171293101,20171103122301000000_NYISO_NIMO_1171293101.json,"162,860"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_5047517103,07/01/2018,06/19/2018,"2,504,533",05/22/2018,20171103122704827000_NYISO_NIMO_5047517103,20171103122704827000_NYISO_NIMO_5047517103.json,"42,307"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_5295112109,07/01/2018,06/19/2018,"2,504,534",05/22/2018,20171103121801842000_NYISO_NIMO_5295112109,20171103121801842000_NYISO_NIMO_5295112109.json,"97,942"
1-HDY8Z5,1-HDIWZD,1,NYISO_NIMO_5915115119,07/01/2018,06/11/2018,"2,504,537",05/22/2018,20171103122502746000_NYISO_NIMO_5915115119,20171103122502746000_NYISO_NIMO_5915115119.json,"4,333"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_1830262131,07/01/2018,06/08/2018,"2,504,538",05/22/2018,20171103122604448000_NYISO_NIMO_1830262131,20171103122604448000_NYISO_NIMO_1830262131.json,"718,810"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_8016471004,07/01/2018,06/19/2018,"2,504,539",05/22/2018,20171103123002151000_NYISO_NIMO_8016471004,20171103123002151000_NYISO_NIMO_8016471004.json,"151,250"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_8561264102,07/01/2018,06/08/2018,"2,504,540",05/22/2018,20171103121805646000_NYISO_NIMO_8561264102,20171103121805646000_NYISO_NIMO_8561264102.json,"1,425,800"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_0751293106,07/01/2018,06/08/2018,"2,504,543",05/22/2018,20171103122005781000_NYISO_NIMO_0751293106,20171103122005781000_NYISO_NIMO_0751293106.json,"454,720"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_7961264109,07/01/2018,06/19/2018,"2,504,544",05/22/2018,20171103122001365000_NYISO_NIMO_7961264109,20171103122001365000_NYISO_NIMO_7961264109.json,"98,678"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_4685136103,07/01/2018,06/08/2018,"2,504,546",05/22/2018,20171103122602118000_NYISO_NIMO_4685136103,20171103122602118000_NYISO_NIMO_4685136103.json,"593,080"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_6549904105,07/01/2018,06/19/2018,"2,504,548",05/22/2018,20171103122901758000_NYISO_NIMO_6549904105,20171103122901758000_NYISO_NIMO_6549904105.json,"36,793"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1791293109,07/01/2018,06/19/2018,"2,504,550",05/22/2018,20171103122703373000_NYISO_NIMO_1791293109,20171103122703373000_NYISO_NIMO_1791293109.json,"81,033"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_6936325107,07/01/2018,06/08/2018,"2,504,551",05/22/2018,20171103122602882000_NYISO_NIMO_6936325107,20171103122602882000_NYISO_NIMO_6936325107.json,"972,030"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_7690054013,07/01/2018,06/19/2018,"2,504,552",05/22/2018,20171103123102242000_NYISO_NIMO_7690054013,20171103123102242000_NYISO_NIMO_7690054013.json,"23,341"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_9381410116,07/01/2018,06/08/2018,"2,504,556",05/22/2018,20171103122804306000_NYISO_NIMO_9381410116,20171103122804306000_NYISO_NIMO_9381410116.json,"1,712,700"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_3247540104,07/01/2018,06/08/2018,"2,504,557",05/22/2018,20171103121901527000_NYISO_NIMO_3247540104,20171103121901527000_NYISO_NIMO_3247540104.json,"623,330"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1765135109,07/01/2018,06/19/2018,"2,504,561",05/22/2018,20171103121803386000_NYISO_NIMO_1765135109,20171103121803386000_NYISO_NIMO_1765135109.json,"556,610"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_0554925101,07/01/2018,06/19/2018,"2,504,562",05/22/2018,20171103121902071000_NYISO_NIMO_0554925101,20171103121902071000_NYISO_NIMO_0554925101.json,"31,736"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_2546325108,07/01/2018,06/19/2018,"2,504,563",05/22/2018,20171103122703555000_NYISO_NIMO_2546325108,20171103122703555000_NYISO_NIMO_2546325108.json,"81,638"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_8260026102,07/01/2018,06/08/2018,"2,504,564",05/22/2018,20171103122701063000_NYISO_NIMO_8260026102,20171103122701063000_NYISO_NIMO_8260026102.json,"2,899,700"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_8421264108,07/01/2018,06/19/2018,"2,504,565",05/22/2018,20171103122501866000_NYISO_NIMO_8421264108,20171103122501866000_NYISO_NIMO_8421264108.json,"204,700"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_0036315107,07/01/2018,06/19/2018,"2,504,566",05/22/2018,20171103122704165000_NYISO_NIMO_0036315107,20171103122704165000_NYISO_NIMO_0036315107.json,"2,047"
1-HDY8WT,1-HDIWYI,1,NYISO_NIMO_7288660101,07/01/2018,06/08/2018,"2,504,567",05/22/2018,20171106034801306000_NYISO_NIMO_7288660101,20171106034801306000_NYISO_NIMO_7288660101.json,"12,010,000"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_1525135103,07/01/2018,06/08/2018,"2,504,569",05/22/2018,20171103121901461000_NYISO_NIMO_1525135103,20171103121901461000_NYISO_NIMO_1525135103.json,"642,420"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_5514905102,07/01/2018,06/19/2018,"2,504,570",05/22/2018,20171103122004970000_NYISO_NIMO_5514905102,20171103122004970000_NYISO_NIMO_5514905102.json,"319,810"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_4061186010,07/01/2018,06/19/2018,"2,504,571",05/22/2018,20171103122003659000_NYISO_NIMO_4061186010,20171103122003659000_NYISO_NIMO_4061186010.json,"20,052"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1344226054,07/01/2018,06/19/2018,"2,504,574",05/22/2018,20171103121800836000_NYISO_NIMO_1344226054,20171103121800836000_NYISO_NIMO_1344226054.json,"29,227"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1845135105,07/01/2018,06/19/2018,"2,504,575",05/22/2018,20171103122202626000_NYISO_NIMO_1845135105,20171103122202626000_NYISO_NIMO_1845135105.json,"202,070"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_8141264108,07/01/2018,06/19/2018,"2,504,577",05/22/2018,20171103122603863000_NYISO_NIMO_8141264108,20171103122603863000_NYISO_NIMO_8141264108.json,"37,364"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_3754099014,07/01/2018,06/19/2018,"2,504,579",05/22/2018,20171103122903794000_NYISO_NIMO_3754099014,20171103122903794000_NYISO_NIMO_3754099014.json,"15,396"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1825135109,07/01/2018,06/19/2018,"2,504,580",05/22/2018,20171103122903295000_NYISO_NIMO_1825135109,20171103122903295000_NYISO_NIMO_1825135109.json,"32,615"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_0096315105,07/01/2018,06/19/2018,"2,504,581",05/22/2018,20171103122704196000_NYISO_NIMO_0096315105,20171103122704196000_NYISO_NIMO_0096315105.json,"4,989"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_3293689105,07/01/2018,06/19/2018,"2,504,582",05/22/2018,20171103122002522000_NYISO_NIMO_3293689105,20171103122002522000_NYISO_NIMO_3293689105.json,"115,730"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_7195112109,07/01/2018,06/08/2018,"2,504,584",05/22/2018,20171103122103652000_NYISO_NIMO_7195112109,20171103122103652000_NYISO_NIMO_7195112109.json,"2,064,200"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_7197538101,07/01/2018,06/19/2018,"2,504,586",05/22/2018,20171103121903325000_NYISO_NIMO_7197538101,20171103121903325000_NYISO_NIMO_7197538101.json,"146,500"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_0931293122,07/01/2018,06/19/2018,"2,504,587",05/22/2018,20171103122801769000_NYISO_NIMO_0931293122,20171103122801769000_NYISO_NIMO_0931293122.json,"128,910"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_6249904109,07/01/2018,06/19/2018,"2,504,588",05/22/2018,20171103123005973000_NYISO_NIMO_6249904109,20171103123005973000_NYISO_NIMO_6249904109.json,"29,225"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_5275112103,07/01/2018,06/19/2018,"2,504,589",05/22/2018,20171103122004774000_NYISO_NIMO_5275112103,20171103122004774000_NYISO_NIMO_5275112103.json,456
1-HDY8Z5,1-HDIWZD,1,NYISO_NIMO_1428076010,07/01/2018,06/11/2018,"2,504,590",05/22/2018,20171103121800899000_NYISO_NIMO_1428076010,20171103121800899000_NYISO_NIMO_1428076010.json,"22,220"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_0705011007,07/01/2018,06/19/2018,"2,504,592",05/22/2018,20171103122203892000_NYISO_NIMO_0705011007,20171103122203892000_NYISO_NIMO_0705011007.json,"56,097"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1339696008,07/01/2018,06/19/2018,"2,504,593",05/22/2018,20171103122803264000_NYISO_NIMO_1339696008,20171103122803264000_NYISO_NIMO_1339696008.json,"156,730"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_8340026108,07/01/2018,06/08/2018,"2,504,595",05/22/2018,20171103122200888000_NYISO_NIMO_8340026108,20171103122200888000_NYISO_NIMO_8340026108.json,"625,890"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_4129923104,07/01/2018,06/19/2018,"2,504,596",05/22/2018,20171103122904264000_NYISO_NIMO_4129923104,20171103122904264000_NYISO_NIMO_4129923104.json,"13,690"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1885135107,07/01/2018,06/19/2018,"2,504,597",05/22/2018,20171103122903446000_NYISO_NIMO_1885135107,20171103122903446000_NYISO_NIMO_1885135107.json,"38,616"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_5615112112,07/01/2018,06/08/2018,"2,504,598",05/22/2018,20180523110102188000_NYISO_NIMO_5615112112,20180523110102188000_NYISO_NIMO_5615112112.json,"312,350"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1871293105,07/01/2018,06/19/2018,"2,504,599",05/22/2018,20171103122101601000_NYISO_NIMO_1871293105,20171103122101601000_NYISO_NIMO_1871293105.json,"264,280"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_8701264108,07/01/2018,06/19/2018,"2,504,600",05/22/2018,20171103122403030000_NYISO_NIMO_8701264108,20171103122403030000_NYISO_NIMO_8701264108.json,"142,650"
1-HDY8Z5,1-HDIWZD,1,NYISO_NIMO_5636326116,07/01/2018,06/11/2018,"2,504,601",05/22/2018,20171103122801293000_NYISO_NIMO_5636326116,20171103122801293000_NYISO_NIMO_5636326116.json,"3,913"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_4192515114,07/01/2018,06/19/2018,"2,504,602",05/22/2018,20171103123003855000_NYISO_NIMO_4192515114,20171103123003855000_NYISO_NIMO_4192515114.json,"17,832"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_9874932107,07/01/2018,06/08/2018,"2,504,604",05/22/2018,20171103122601595000_NYISO_NIMO_9874932107,20171103122601595000_NYISO_NIMO_9874932107.json,"1,550,900"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_0176315101,07/01/2018,06/19/2018,"2,504,607",05/22/2018,20171103121801558000_NYISO_NIMO_0176315101,20171103121801558000_NYISO_NIMO_0176315101.json,"5,789"
1-HDY8Z5,1-HDIWZD,1,NYISO_NIMO_0933881111,07/01/2018,06/11/2018,"2,504,608",05/22/2018,20171103122103012000_NYISO_NIMO_0933881111,20171103122103012000_NYISO_NIMO_0933881111.json,"2,159"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_1545135109,07/01/2018,06/08/2018,"2,504,609",05/22/2018,20171103122101450000_NYISO_NIMO_1545135109,20171103122101450000_NYISO_NIMO_1545135109.json,"457,040"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_3956326107,07/01/2018,06/08/2018,"2,504,611",05/22/2018,20171103121804768000_NYISO_NIMO_3956326107,20171103121804768000_NYISO_NIMO_3956326107.json,"1,008,700"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_8621264102,07/01/2018,06/19/2018,"2,504,612",05/22/2018,20171103123001350000_NYISO_NIMO_8621264102,20171103123001350000_NYISO_NIMO_8621264102.json,"189,880"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_7297554107,07/01/2018,06/19/2018,"2,504,613",05/22/2018,20171103123001769000_NYISO_NIMO_7297554107,20171103123001769000_NYISO_NIMO_7297554107.json,"107,270"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_6029909104,07/01/2018,06/19/2018,"2,504,614",05/22/2018,20171103122901614000_NYISO_NIMO_6029909104,20171103122901614000_NYISO_NIMO_6029909104.json,"16,565"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_7285138102,07/01/2018,06/19/2018,"2,504,615",05/22/2018,20171103121900911000_NYISO_NIMO_7285138102,20171103121900911000_NYISO_NIMO_7285138102.json,"29,471"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_7841264101,07/01/2018,06/19/2018,"2,504,617",05/22/2018,20171103122603696000_NYISO_NIMO_7841264101,20171103122603696000_NYISO_NIMO_7841264101.json,"78,770"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_7655112107,07/01/2018,06/08/2018,"2,504,619",05/22/2018,20171103122503856000_NYISO_NIMO_7655112107,20171103122503856000_NYISO_NIMO_7655112107.json,"436,470"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_2925135102,07/01/2018,06/08/2018,"2,504,620",05/22/2018,20171103122404721000_NYISO_NIMO_2925135102,20171103122404721000_NYISO_NIMO_2925135102.json,"2,123,200"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_0076315109,07/01/2018,06/19/2018,"2,504,622",05/22/2018,20171103122601805000_NYISO_NIMO_0076315109,20171103122601805000_NYISO_NIMO_0076315109.json,"6,497"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_6285076008,07/01/2018,06/19/2018,"2,504,623",05/22/2018,20171103122204044000_NYISO_NIMO_6285076008,20171103122204044000_NYISO_NIMO_6285076008.json,"195,310"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_5815112107,07/01/2018,06/19/2018,"2,504,624",05/22/2018,20171103122904878000_NYISO_NIMO_5815112107,20171103122904878000_NYISO_NIMO_5815112107.json,"27,774"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_2160036100,07/01/2018,06/19/2018,"2,504,626",05/22/2018,20171103121801539000_NYISO_NIMO_2160036100,20171103121801539000_NYISO_NIMO_2160036100.json,"168,810"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_5855112109,07/01/2018,06/19/2018,"2,504,627",05/22/2018,20171103122701648000_NYISO_NIMO_5855112109,20171103122701648000_NYISO_NIMO_5855112109.json,"87,699"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_0276315103,07/01/2018,06/19/2018,"2,504,628",05/22/2018,20171103122402273000_NYISO_NIMO_0276315103,20171103122402273000_NYISO_NIMO_0276315103.json,"4,987"
1-HDY8Z5,1-HDIWZD,1,NYISO_NIMO_9001264105,07/01/2018,06/11/2018,"2,504,629",05/22/2018,20171103122103931000_NYISO_NIMO_9001264105,20171103122103931000_NYISO_NIMO_9001264105.json,"5,184"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_1551293103,07/01/2018,06/08/2018,"2,504,630",05/22/2018,20171103122404370000_NYISO_NIMO_1551293103,20171103122404370000_NYISO_NIMO_1551293103.json,"1,659,200"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_8961264100,07/01/2018,06/08/2018,"2,504,631",05/22/2018,20171103122202386000_NYISO_NIMO_8961264100,20171103122202386000_NYISO_NIMO_8961264100.json,"2,431,600"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1729923103,07/01/2018,06/19/2018,"2,504,632",05/22/2018,20171103121903997000_NYISO_NIMO_1729923103,20171103121903997000_NYISO_NIMO_1729923103.json,"5,130"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_7455112103,07/01/2018,06/08/2018,"2,504,634",05/22/2018,20171103123101894000_NYISO_NIMO_7455112103,20171103123101894000_NYISO_NIMO_7455112103.json,"694,790"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_0620034102,07/01/2018,06/19/2018,"2,504,635",05/22/2018,20171103121902239000_NYISO_NIMO_0620034102,20171103121902239000_NYISO_NIMO_0620034102.json,"329,190"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_0711293104,07/01/2018,06/19/2018,"2,504,636",05/22/2018,20171103122000985000_NYISO_NIMO_0711293104,20171103122000985000_NYISO_NIMO_0711293104.json,"17,577"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_0255115112,07/01/2018,06/19/2018,"2,504,639",05/22/2018,20171103122203011000_NYISO_NIMO_0255115112,20171103122203011000_NYISO_NIMO_0255115112.json,"283,190"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_4625137102,07/01/2018,06/19/2018,"2,504,640",05/22/2018,20171103122102113000_NYISO_NIMO_4625137102,20171103122102113000_NYISO_NIMO_4625137102.json,"27,118"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_7865138108,07/01/2018,06/19/2018,"2,504,641",05/22/2018,20171103121802387000_NYISO_NIMO_7865138108,20171103121802387000_NYISO_NIMO_7865138108.json,"282,050"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_8184803001,07/01/2018,06/19/2018,"2,504,642",05/22/2018,20171103122703713000_NYISO_NIMO_8184803001,20171103122703713000_NYISO_NIMO_8184803001.json,"22,276"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1471293107,07/01/2018,06/19/2018,"2,504,643",05/22/2018,20171103123002343000_NYISO_NIMO_1471293107,20171103123002343000_NYISO_NIMO_1471293107.json,"167,510"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_4683089021,07/01/2018,06/19/2018,"2,504,644",05/22/2018,20171103122602013000_NYISO_NIMO_4683089021,20171103122602013000_NYISO_NIMO_4683089021.json,"166,920"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1474921126,07/01/2018,06/19/2018,"2,504,645",05/22/2018,20171103121901362000_NYISO_NIMO_1474921126,20171103121901362000_NYISO_NIMO_1474921126.json,"133,070"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_7535112109,07/01/2018,06/08/2018,"2,504,646",05/22/2018,20171103123102026000_NYISO_NIMO_7535112109,20171103123102026000_NYISO_NIMO_7535112109.json,"821,000"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_6015114106,07/01/2018,06/08/2018,"2,504,649",05/22/2018,20171103122701793000_NYISO_NIMO_6015114106,20171103122701793000_NYISO_NIMO_6015114106.json,"1,933,500"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1651293105,07/01/2018,06/19/2018,"2,504,652",05/22/2018,20171103122803599000_NYISO_NIMO_1651293105,20171103122803599000_NYISO_NIMO_1651293105.json,"36,953"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_0136315109,07/01/2018,06/19/2018,"2,504,654",05/22/2018,20171103122202840000_NYISO_NIMO_0136315109,20171103122202840000_NYISO_NIMO_0136315109.json,"2,623"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_8441264104,07/01/2018,06/08/2018,"2,504,656",05/22/2018,20171103122901131000_NYISO_NIMO_8441264104,20171103122901131000_NYISO_NIMO_8441264104.json,"702,510"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_5495112103,07/01/2018,06/19/2018,"2,504,659",05/22/2018,20171103122102604000_NYISO_NIMO_5495112103,20171103122102604000_NYISO_NIMO_5495112103.json,"57,610"
1-HDY8Z5,1-HDIWZD,1,NYISO_NIMO_0613879119,07/01/2018,06/11/2018,"2,504,660",05/22/2018,20171103122005480000_NYISO_NIMO_0613879119,20171103122005480000_NYISO_NIMO_0613879119.json,"18,368"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_7615112105,07/01/2018,06/08/2018,"2,504,661",05/22/2018,20171103121901012000_NYISO_NIMO_7615112105,20171103121901012000_NYISO_NIMO_7615112105.json,"925,750"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_0671293100,07/01/2018,06/19/2018,"2,504,663",05/22/2018,20171103122701994000_NYISO_NIMO_0671293100,20171103122701994000_NYISO_NIMO_0671293100.json,"88,888"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_0801098019,07/01/2018,06/19/2018,"2,504,664",05/22/2018,20171103123001140000_NYISO_NIMO_0801098019,20171103123001140000_NYISO_NIMO_0801098019.json,"204,880"
1-HDY8Z5,1-HDIWZD,1,NYISO_NIMO_4246325113,07/01/2018,06/11/2018,"2,504,665",05/22/2018,20171103122004377000_NYISO_NIMO_4246325113,20171103122004377000_NYISO_NIMO_4246325113.json,"2,167"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1905135114,07/01/2018,06/19/2018,"2,504,666",05/22/2018,20171103122804083000_NYISO_NIMO_1905135114,20171103122804083000_NYISO_NIMO_1905135114.json,"27,597"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_6444639067,07/01/2018,06/19/2018,"2,504,668",05/22/2018,20171103122103244000_NYISO_NIMO_6444639067,20171103122103244000_NYISO_NIMO_6444639067.json,"30,110"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_5335112103,07/01/2018,06/08/2018,"2,504,669",05/22/2018,20171103123004616000_NYISO_NIMO_5335112103,20171103123004616000_NYISO_NIMO_5335112103.json,"566,630"
1-HDY8Z5,1-HDIWZD,1,NYISO_NIMO_5665137105,07/01/2018,06/11/2018,"2,504,670",05/22/2018,20171103122602428000_NYISO_NIMO_5665137105,20171103122602428000_NYISO_NIMO_5665137105.json,"1,444"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_5635112109,07/01/2018,06/08/2018,"2,504,672",05/22/2018,20171103123005701000_NYISO_NIMO_5635112109,20171103123005701000_NYISO_NIMO_5635112109.json,"736,230"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_7495112105,07/01/2018,06/08/2018,"2,504,673",05/22/2018,20171103122103794000_NYISO_NIMO_7495112105,20171103122103794000_NYISO_NIMO_7495112105.json,"1,743,200"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_1185135103,07/01/2018,06/19/2018,"2,504,674",05/22/2018,20171103122503887000_NYISO_NIMO_1185135103,20171103122503887000_NYISO_NIMO_1185135103.json,"25,128"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_4697553105,07/01/2018,06/08/2018,"2,504,675",05/22/2018,20171103123004070000_NYISO_NIMO_4697553105,20171103123004070000_NYISO_NIMO_4697553105.json,"5,076,200"
1-HDY8PQ,1-HDJ98G,1,NYISO_NIMO_0831293102,07/01/2018,06/08/2018,"2,504,677",05/22/2018,20171103123006019000_NYISO_NIMO_0831293102,20171103123006019000_NYISO_NIMO_0831293102.json,"544,840"
1-HEWIJV,1-HDELF8,2,NYISO_NIMO_6229904103,07/01/2018,06/19/2018,"2,504,678",05/22/2018,20171103122701798000_NYISO_NIMO_6229904103,20171103122701798000_NYISO_NIMO_6229904103.json,"32,118"
